skills
"['framework', 'reactjs', 'redux', 'javascript', 'frontend', 'react', 'testing enzyme jest']"
"['teknologi', 'teknik komputer', 'interpersonal', 'flowchart']"
"['framework', 'git', 'react native', 'unit testing', 'javascript', 'source code management', 'communication skill', 'mobile', 'agile waterfall']"
"['sql', 'software quality assurance', 'documentation', 'continuous deployment', 'selenium', 'continuous integration']"
"['framework', 'git', 'reactjs', 'source code management', 'javascript', 'excellent communication', 'agile waterfall']"
"['framework', 'git', 'nodejs', 'source code management', 'javascript', 'communication skill']"
"['framework', 'go programming language', 'echo']"
"['objectoriented programming', 'laravel', 'framework', 'cs', 'nodejs', 'javascript', 'oop', 'php', 'postgresql', 'front end', 'html', 'database', 'mysql']"
"['computer engineering', 'project management', 'google', 'computer science', 'communication skill', 'microsoft office', 'interpersonal']"
"['objectoriented programming', 'laravel', 'framework', 'cs', 'nodejs', 'javascript', 'oop', 'php', 'postgresql', 'front end', 'html', 'database', 'mysql']"
"['business administration', 'google', 'communication', 'microsoft office', 'marketing']"
"['google analytics', 'google algorithm', 'screaming frog', 'google', 'semrush', 'google search console', 'data analysis']"
"['work independently', 'computer science', 'programming language', 'javascript', 'python', 'software engineering']"
['seo']
['program']
"['teknologi', 'program']"
"['copywriting', 'medium']"
"['teknologi', 'analisis']"
"['business process', 'diagram']"
"['banking', 'fintech', 'project management methodology', 'organizational skill']"
"['airtable', 'business', 'visio', 'mobile', 'ilmu komputer']"
"['visual basic', 'crystal report', 'helpdesk', 'visual studio', 'ilmu komputer']"
"['swift', 'redux saga', 'react native', 'flutter', 'handson experience', 'banking', 'responsive design', 'redux', 'firebase', 'rest api', 'solid principle', 'teamwork', 'javascript', 'typescript', 'communication skill', 'mobile', 'design', 'finance']"
"['quality assurance', 'ilmu komputer']"
"['java', 'jira', 'cs', 'jquery', 'business', 'computer science', 'javascript', 'net', 'uiux', 'design', 'engineering', 'html', 'software application development']"
"['automation', 'problemsolving', 'uipath', 'computer science', 'programming language', 'bot workflow', 'excellent communication', 'collaboration']"
"['java', 'sql', 'teller dpk', 'teamwork', 'computer science', 'programming language', 'javascript', 'php', 'communication skill', 'ruby', 'python', 'design', 'web service', 'digital payment', 'banking journal']"
"['google analytics', 'google algorithm', 'screaming frog', 'google', 'semrush', 'google search console', 'data analysis', 'ahrefs']"
"['objectoriented programming', 'framework', 'github', 'computer engineering', 'nodejs', 'computer science', 'oop', 'php', 'postgresql', 'restful apis', 'gitflow', 'database', 'mysql', 'software development']"
"['objectoriented programming', 'framework', 'github', 'computer engineering', 'nodejs', 'database mysql', 'computer science', 'oop', 'php', 'postgresql', 'gitflow', 'comprehension', 'diverse educational background', 'software development']"
"['testing', 'use case', 'roadmap', 'training', 'pdm', 'handson experience', 'computer engineering', 'user flow', 'flowchart', 'computer science', 'communication skill', 'bpmn']"
"['framework', 'dependency injection', 'git', 'docker', 'relational database', 'jest', 'nodejs', 'nestjs', 'typescript', 'postgresql', 'jasmine', 'mocha']"
"['graphql', 'redux saga', 'git', 'react native', 'redux', 'unit testing', 'javascript', 'typescript', 'design', 'react', 'version control']"
"['communication skill', 'design', 'framer', 'sketch', 'collaboration']"
"['shader development', 'game development', 'ux game design', 'vr application', 'mobile', 'unity', 'technical art']"
"['kubernetes', 'relational database', 'mariadb', 'postgresql', 'mysql', 'docker', 'infrastructure', 'pulumi', 'aws', 'aws codepipeline', 'programming language', 'cloud service provider', 'python', 'version control', 'linux administration', 'git', 'typescript', 'terraform', 'public key infrastructure']"
"['deep learning', 'tensorflow', 'bokeh', 'seaborn', 'numpy', 'hadoop', 'nosql', 'software engineering', 'hive', 'sql', 'framework', 'visualization', 'pytorch', 'programming language', 'matplotlib', 'spark', 'python', 'engineering', 'database', 'presto', 'git', 'computer science', 'kafka']"
"['confluence', 'framework', 'excel', 'scrum management', 'wrike', 'communication skill', 'stakeholder management', 'trello', 'collaboration']"
"['sql', 'testing', 'git', 'appium', 'automation', 'docker', 'professional', 'computer science', 'playwright', 'mobile']"
"['confluence', 'framework', 'excel', 'scrum management', 'release', 'wrike', 'communication skill', 'trello', 'collaboration']"
"['problemsolving', 'medium', 'interpersonal skill', 'handson experience']"
"['dart programming language', 'git', 'excel', 'flutter', 'riverpod', 'unit testing', 'provider', 'restful apis', 'data integration', 'uiux', 'design', 'version control system', 'flutter framework', 'mobx']"
"['excel', 'electrical engineering', 'project management', 'computer science', 'business project management', 'software engineering']"
"['content creation', 'copywriting', 'image editing', 'medium']"
"['javascript', 'python']"
