skills
"['adobe photoshop', 'copywriting', 'graphic design', 'analytics', 'teknologi', 'google', 'program', 'public speaking', 'trello', 'support', 'marketing', 'medium', 'monitoring', 'critical thinking', 'teamwork', 'accounting', 'communication']"
"['mysql', 'python', 'automation', 'testing', 'git', 'flask', 'node js', 'languages', 'telegram', 'professional', 'server', 'scalability', 'javascript', 'unity', 'framework', 'computer science', 'selenium']"
"['front end', 'python', 'algorithm', 'schedule', 'flutter', 'dart', 'javascript', 'medium', 'software engineering', 'postman', 'codeigniter', 'css', 'webpack', 'node js', 'web development', 'framework', 'computer science', 'laravel', 'redux', 'react router', 'component', 'database', 'rest api', 'web app', 'git', 'uiux', 'excel', 'github', 'visualization', 'data science', 'mysql', 'visio', 'package manager', 'nodejs', 'genetic algorithm', 'html', 'oop', 'frontend', 'web components', 'machine learning', 'php', 'react', 'web service', 'testing', 'unit testing']"
"['business intelligence', 'analytics', 'algorithm', 'automation', 'python', 'jupyter notebook', 'google', 'postman', 'tableau', 'html', 'machine learning', 'quality assurance', 'data analysis', 'support', 'testing', 'data visualization']"
"['visual studio', 'web design', 'html', 'webflow', 'uiux', 'training', 'ui/ux design', 'cs', 'figma']"
"['support', 'html', 'codeigniter', 'css']"
"['mysql', 'linux', 'reactjs', 'nodejs', 'engineering', 'commerce', 'git', 'program', 'mongodb', 'cloud computing', 'php', 'javascript', 'support', 'marketing', 'framework', 'computer science']"
"['frontend', 'computer science', 'html', 'android']"
"['python', 'web design', 'sentiment analysis', 'teknologi', 'support vector machine', 'html', 'web development', 'programming language', 'machine learning', 'php', 'monitoring', 'medium', 'jupyter']"
"['program', 'project management', 'civil engineering', 'teamwork', 'communication']"
"['bootstrap', 'html', 'web development', 'expressjs', 'frontend', 'javascript', 'github', 'framework', 'laravel', 'css']"
"['web design', 'component', 'user flow', 'html', 'library', 'cs', 'monitoring', 'interaction', 'documentation', 'framer', 'testing', 'computer science']"
"['devops', 'program', 'data retrieval', 'professional', 'support', 'aws', 'project management', 'network security', 'data processing', 'data science']"
"['copywriting', 'professional', 'monitoring', 'medium', 'trend analysis', 'waste management', 'adaptability', 'effective communication', 'material', 'tableau', 'program', 'data analysis', 'training', 'visualization', 'data science', 'databases', 'teknologi', 'documentation', 'project management']"
"['deployment', 'engineering', 'google', 'machine learning', 'support', 'tensorflow']"
"['component', 'documentation', 'training', 'ui/ux design', 'testing', 'material', 'medium', 'computer science', 'collaboration']"
"['release', 'monitoring', 'medium', 'communication']"
"['specification', 'entity relationship diagram', 'flowchart', 'banking', 'database', 'diagram', 'program', 'quality assurance', 'documentation', 'testing', 'use case', 'framework', 'business process', 'communication']"
"['finance', 'android developer', 'web development', 'material', 'communication']"
"['mysql', 'engineering', 'database', 'node js', 'bootstrap', 'html', 'program', 'languages', 'programming language', 'postgresql', 'mongodb', 'javascript', 'vue js', 'express js', 'cs']"
"['linux', 'python', 'algorithm', 'medium', 'postgresql', 'computer network', 'server', 'marketing', 'java', 'automation', 'database', 'excel', 'program', 'data analysis', 'druid', 'twitter', 'mysql', 'random forest', 'data engineer', 'programming language', 'machine learning']"
"['sql', 'python', 'algorithm', 'collaboration', 'javascript', 'medium', 'teamwork', 'css', 'django', 'engineering', 'adaptability', 'user interface', 'postgresql', 'marketing', 'framework', 'cs', 'material', 'laravel', 'data structure', 'database', 'uiux', 'program', 'invision', 'github', 'figma', 'syntax', 'html', 'programming language', 'php', 'visual studio code']"
"['object detection', 'docker', 'professional', 'cloud computing', 'support', 'collaboration', 'medium', 'engineering', 'opencv', 'data analysis', 'deep learning', 'training', 'visualization', 'data processing', 'data science', 'deployment', 'analytics', 'workflow', 'frontend', 'anomaly detection', 'machine learning', 'data visualization']"
"['ui/ux design', 'graphic design', 'teknologi', 'video editing', 'medium', 'wireframing', 'testing']"
"['adobe photoshop', 'excel', 'teamwork', 'visual studio code', 'communication']"
"['deployment', 'automation', 'python', 'google', 'support vector machine', 'program', 'ai', 'machine learning', 'data analysis', 'augmented reality', 'collaboration', 'deep learning', 'tensorflow', 'visualization', 'data science']"
"['react router', 'restful apis', 'testing', 'database', 'git', 'pdm', 'debugging', 'component', 'frontend', 'php', 'react', 'github', 'framework', 'laravel', 'postman', 'firebase', 'redux']"
"['front end', 'python', 'algorithm', 'artificial intelligence', 'data type', 'big data', 'business intelligence', 'waste management', 'engineering', 'commerce', 'google', 'postgresql', 'framework', 'material', 'segmentation', 'tableau', 'excel', 'program', 'deep learning', 'training', 'data science', 'analytics', 'machine learning', 'library', 'r', 'data visualization']"
"['economics', 'copywriting', 'finance', 'task management', 'program', 'collaboration', 'medium', 'marketing', 'project management', 'teamwork', 'public speaking']"
"['front end', 'python', 'algorithm', 'work independently', 'javascript', 'medium', 'css', 'arduino', 'robot', 'computer network', 'user interface', 'framework', 'material', 'data structure', 'java', 'phaser', 'internet of things', 'nodejs', 'html', 'programming language', 'machine learning']"
"['engineering', 'tower', 'excel', 'support', 'computer hardware']"
"['snippet', 'expert system', 'engineering', 'diligent', 'python', 'flask', 'template matching', 'document management system', 'framework']"
"['copywriting', 'support', 'collaboration', 'medium', 'ui/ux design', 'comprehension', 'user interface', 'wordpress', 'marketing', 'asana', 'component', 'program', 'training', 'data processing', 'deployment', 'analytics', 'teknologi', 'workflow', 'quality assurance', 'provider']"
"['content strategy', 'content creation', 'program', 'ranking', 'seo', 'search engine', 'medium', 'collaboration', 'framework']"
"['publishing', 'analytics', 'medium', 'python']"
"['ui/ux design', 'interpersonal skill', 'play', 'web design', 'user flow', 'component', 'user interface', 'workflow', 'program', 'scalability', 'communication', 'wireframing', 'testing', 'libraries', 'critical thinking']"
"['reactjs', 'debugging', 'git', 'web development', 'library', 'php', 'react', 'javascript', 'laravel']"
"['professional', 'release', 'wordpress', 'user flow']"
"['graphic design', 'adaptability', 'communication skill', 'program', 'teamwork', 'critical thinking']"
"['multimedia', 'release', 'graphic design', 'engineering', 'computer engineering', 'html', 'program', 'professional', 'video editing', 'server', 'monitoring', 'skeleton', 'communication', 'computer science', 'computer hardware', 'visual studio code', 'css']"
"['web design', 'component', 'user interface', 'languages', 'trello', 'invision', 'interaction', 'framer', 'testing']"
"['java', 'monitoring', 'support', 'communication', 'public speaking']"
"['flutter', 'dart', 'javascript', 'collaboration', 'version control', 'engineering', 'web development', 'postgresql', 'user interface', 'express js', 'clean architecture', 'firebase', 'data structure', 'git', 'database', 'bitbucket', 'algorithms', 'localization', 'analytics', 'oop', 'expressjs', 'languages', 'react', 'testing', 'provider', 'sequelize']"
"['finance', 'analytics', 'professional', 'support', 'marketing', 'documentation', 'medium', 'material', 'accounting']"
"['mysql', 'sql', 'artificial intelligence', 'python', 'algorithm', 'effective communication', 'database', 'tableau', 'machine learning', 'data analysis', 'business understanding', 'cloud computing', 'deep learning', 'computer science', 'network performance', 'data visualization']"
"['python', 'programming language', 'support', 'react', 'medium', 'computer science']"
"['professional', 'support', 'framework', 'laravel', 'communication']"
"['regression analysis', 'artificial intelligence', 'python', 'ai', 'support', 'javascript', 'css', 'engineering', 'data management', 'google', 'framework', 'database', 'excel', 'data science', 'adobe photoshop', 'html', 'machine learning', 'exploratory data analysis', 'data visualization']"
"['data warehouse', 'docker', 'professional', 'cloud computing', 'monitoring', 'javascript', 'embedded system', 'big data', 'firewall', 'css', 'google', 'web development', 'postgresql', 'user interface', 'server', 'seo', 'wordpress', 'content management', 'flowchart', 'database', 'data structures', 'program', 'software development', 'data analysis', 'algorithms', 'cyber security', 'google compute engine', 'html', 'scalability']"
"['finance', 'play', 'computer engineering', 'google', 'framework']"
"['engineering', 'python', 'adaptability', 'teknologi', 'component', 'electrical engineering', 'google', 'program', 'training', 'wireless', 'medium', 'visualization', 'communication']"
"['engineering', 'analytics', 'arduino', 'schedule', 'microcontroller', 'diagram', 'teknologi', 'web development', 'program', 'professional', 'programming language', 'airflow', 'project management', 'teamwork', 'communication']"
"['testing', 'critical thinking', 'collaboration', 'medium', 'roadmap', 'material', 'figma', 'communication']"
"['interpersonal', 'finance', 'adaptability', 'commerce', 'teamwork', 'schedule', 'program', 'excel', 'cloud computing', 'data analysis', 'monitoring', 'microsoft office', 'google cloud platform', 'critical thinking', 'infrastructure', 'data visualization', 'accounting', 'communication']"
"['front end', 'flowchart', 'engineering', 'flutter', 'user interface', 'frontend', 'documentation', 'material', 'firebase', 'figma']"
"['artificial intelligence', 'python', 'algorithm', 'support', 'teamwork', 'adaptability', 'google', 'data structure', 'artificial neural network', 'java', 'natural language processing', 'excel', 'program', 'training', 'github', 'communication', 'data science', 'machine learning', 'r', 'data visualization']"
"['analisis', 'engineering', 'algorithm', 'html', 'programming language', 'php', 'r', 'marketing', 'framework', 'teamwork', 'swift']"
"['data structure', 'analytics', 'python', 'diligent', 'database', 'google', 'data classification', 'data analysis', 'deep learning', 'big data', 'computer science', 'data science']"
"['java', 'data management', 'schedule', 'customer service', 'program', 'collaboration', 'communication', 'data processing', 'critical thinking']"
"['engineering', 'electrical engineering', 'think critically', 'collaboration', 'communication']"
"['python', 'teknologi', 'computer network', 'gcp', 'machine learning', 'data analysis', 'business understanding', 'professional', 'training', 'medium', 'support', 'material', 'data processing']"
"['sql', 'python', 'support', 'javascript', 'matplotlib', 'airflow', 'css', 'engineering', 'server', 'computer science', 'material', 'java', 'git', 'tableau', 'github', 'data science', 'mysql', 'analytics', 'html', 'oracle', 'machine learning', 'golang', 'tensorflow', 'visual basic']"
"['frontend', 'ui ux design', 'javascript', 'postgresql']"
"['front end', 'python', 'algorithm', 'bootstrap', 'javascript', 'postman', 'react native', 'css', 'google', 'postgresql', 'mongodb', 'material', 'laravel', 'redux', 'computer engineering', 'program', 'ngrok', 'typescript', 'github', 'mysql', 'mapbox', 'html', 'expressjs', 'jquery', 'php', 'react', 'sequelize']"
"['interaction', 'wireframing']"
"['front end', 'productive', 'software development', 'javascript', 'project management']"
"['adobe photoshop', 'mysql', 'java', 'nodejs', 'sqlite', 'database', 'visual studio code', 'google', 'git', 'excel', 'trello', 'javascript', 'microsoft office', 'postman', 'interpersonal skills', 'communication']"
"['copywriting', 'sql', 'network architecture', 'python', 'schedule', 'javascript', 'infrastructure', 'teamwork', 'css', 'data modeling', 'database mysql', 'marketing', 'microsoft office', 'database design', 'automation', 'database', 'program', 'query language', 'business process', 'communication', 'mysql', 'html', 'programming language', 'php', 'testing', 'network security']"
"['nlp', 'python', 'bpmn', 'ai', 'professional', 'collaboration', 'use case', 'sentiment analysis', 'arduino', 'google', 'node js', 'computer science', 'automation', 'database', 'telegram', 'program', 'deep learning', 'training', 'twitter', 'mysql', 'deployment', 'diagram', 'machine learning', 'library', 'search engine', 'tensorflow']"
"['deployment', 'automation', 'css', 'html', 'critical thinking', 'user interface', 'frontend', 'professional', 'uiux', 'public speaking', 'medium', 'testing', 'material', 'project management', 'data compression']"
"['multimedia', 'web design', 'commerce', 'html', 'user interface', 'medium', 'ui/ux design', 'testing', 'wireframing', 'communication skills', 'css']"
"['helpdesk', 'economics', 'interpersonal', 'sql', 'adaptability', 'analytics', 'google', 'program', 'professional', 'data analysis', 'marketing', 'r', 'training', 'material', 'excellent communication', 'communication']"
"['workload', 'solid principle', 'support', 'javascript', 'interaction', 'engineering', 'search algorithm', 'framework', 'computer science', 'laravel', 'web app', 'nestjs', 'program', 'software development', 'github', 'analytics', 'sass', 'machine learning', 'data visualization']"
"['google', 'wordpress', 'medium', 'microsoft office', 'twitter', 'communication']"
"['peer to peer', 'front end', 'schedule', 'ui/ux design', 'business intelligence', 'css', 'graphic design', 'commerce', 'web development', 'user interface', 'marketing', 'wordpress', 'microsoft office', 'automation', 'user flow', 'html', 'php', 'documentation', 'testing']"
"['java', 'python', 'google', 'program', 'programming language', 'machine learning', 'professional', 'golang', 'work independently', 'data structure']"
"['professional', 'css', 'engineering', 'program']"
"['interpersonal', 'artificial intelligence', 'python', 'engineering', 'sentiment analysis', 'google cloud platform', 'computer science', 'program', 'data analysis', 'algorithms', 'communication', 'data science', 'analytics', 'machine learning', 'library', 'exploratory data analysis', 'tensorflow', 'testing', 'data mining', 'project management']"
"['front end', 'component', 'visual studio code', 'google', 'html', 'flutter', 'telegram', 'ai', 'frontend', 'library', 'collaboration', 'marketing', 'ui/ux design', 'testing', 'computer science', 'framework', 'react native', 'css']"
"['play', 'python', 'biomedical engineering', 'program', 'telegram', 'professional', 'machine learning', 'ranking', 'marketing', 'tensorflow', 'training', 'medium', 'communication']"
"['laravel', 'front end', 'git', 'bootstrap', 'html', 'frontend', 'jquery', 'vue js', 'react', 'javascript', 'r', 'cs', 'github', 'materialize', 'vue', 'css']"
"['professional', 'r', 'critical thinking', 'communication']"
"['artificial intelligence', 'python', 'data warehouse', 'schedule', 'queue', 'engineering', 'marketing', 'data structure', 'tableau', 'program', 'data analysis', 'training', 'data science', 'databases', 'functional programming', 'analytics', 'teknologi', 'data engineer', 'machine learning']"
"['databases', 'languages', 'program', 'cloud computing', 'training', 'aws', 'teamwork', 'public speaking']"
"['data science', 'python', 'algorithm', 'google', 'program', 'machine learning', 'monitoring', 'collaboration', 'training', 'medium', 'tensorflow', 'material', 'business understanding', 'statistical model', 'data visualization', 'communication']"
"['react', 'engineering', 'javascript', 'css']"
"['automation', 'database', 'customer service', 'telegram', 'support']"
"['play', 'front end', 'docker', 'redis', 'professional', 'javascript', 'ui/ux design', 'teamwork', 'css', 'engineering', 'material ui', 'google', 'web development', 'seo', 'framework', 'cs', 'content management', 'laravel', 'firebase', 'clean architecture', 'redux', 'database', 'program', 'mysql', 'html', 'php', 'react', 'project management']"
"['databases', 'java', 'engineering', 'python', 'database', 'web development', 'html', 'excel', 'frontend', 'user interface', 'machine learning', 'php', 'medium', 'cs', 'github']"
"['sql', 'python', 'professional', 'embedded system', 'teamwork', 'google', 'automation', 'pandas', 'program', 'data analysis', 'training', 'github', 'communication', 'data science', 'deployment', 'teknologi', 'electrical engineering', 'machine learning', 'tensorflow', 'data visualization']"
"['rails', 'ruby', 'testing', 'genetic algorithm', 'principal component analysis', 'frontend', 'programming language', 'professional', 'software development', 'typescript', 'javascript', 'react', 'framework', 'computer science', 'laravel', 'react native', 'vue']"
"['specification', 'teamwork', 'engineering', 'google', 'web development', 'ranking', 'cloud computing', 'medium', 'computer science', 'infrastructure', 'communication']"
"['engineering', 'automation', 'analytics', 'mode', 'interaction', 'marketing', 'ios', 'amplitude']"
"['linux', 'python', 'docker', 'professional', 'shell', 'cloud computing', 'monitoring', 'support', 'javascript', 'airflow', 'big data', 'aws', 'medium', 'database management system', 'engineering', 'spark', 'google', 'mongodb', 'helpdesk', 'automation', 'git', 'database', 'tableau', 'program', 'hadoop', 'business process', 'data science', 'communication', 'google compute engine', 'middleware', 'programming language', 'google cloud platform', 'data visualization']"
"['sql', 'artificial intelligence', 'python', 'algorithm', 'support', 'monitoring', 'big data', 'engineering', 'logistic regression', 'microsoft office', 'computer science', 'decision tree', 'data structure', 'excel', 'program', 'publishing', 'training', 'algorithms', 'data science', 'random forest', 'forums', 'machine learning', 'exploratory data analysis', 'data mining']"
"['artificial intelligence', 'engineering', 'python', 'git', 'programming language', 'machine learning', 'library', 'collaboration', 'tensorflow', 'deep learning']"
"['framework', 'documentation']"
"['copywriting', 'finance', 'critical thinking', 'program', 'ai', 'seo', 'microsoft office', 'framework', 'material', 'accounting', 'communication']"
"['finance', 'engineering', 'electrical engineering', 'program', 'support', 'training', 'testing', 'material', 'project management']"
"['teamwork', 'python', 'analytics', 'jupyter notebook', 'google', 'tableau', 'program', 'machine learning', 'multitasking', 'tensorflow', 'github', 'visual studio code', 'critical thinking']"
"['adobe photoshop', 'engineering', 'architectural engineering', 'schedule', 'sketch', 'framer', 'program', 'interaction', 'adobe illustrator', 'wireframing', 'testing']"
"['docker', 'cloud computing', 'monitoring', 'software engineering', 'infrastructure', 'postman', 'css', 'google cloud platform', 'google', 'nosql', 'web development', 'postgresql', 'mongodb', 'server', 'material', 'database design', 'mode', 'program', 'software development', 'communication', 'teknologi', 'html', 'programming language', 'golang', 'machine learning', 'testing']"
"['adobe photoshop', 'java', 'jira', 'microsoft office', 'bootstrap', 'web development', 'html', 'quality assurance', 'react', 'javascript', 'adobe illustrator', 'testing', 'software engineering', 'css']"
"['automation', 'python', 'component', 'electrical engineering', 'machine learning', 'cloud computing', 'collaboration', 'google cloud platform', 'teamwork']"
"['specification', 'user flow', 'html', 'user interface', 'professional', 'javascript', 'marketing', 'interaction', 'testing', 'collaboration', 'css']"
"['linux', 'sql', 'python', 'debugging', 'flutter', 'ai', 'support', 'javascript', 'ui/ux design', 'css', 'ml', 'user interface', 'microsoft office', 'computer science', 'helpdesk', 'java', 'github', 'html', 'frontend', 'programming language', 'machine learning', 'tensorflow', 'testing']"
"['copywriting', 'java', 'graphic design', 'database', 'google', 'ai', 'support', 'marketing', 'training', 'net', 'communication']"
"['testing', 'user interface']"
"['data warehouse', 'database', 'manajemen proyek', 'cloud computing', 'aws', 'monitoring', 'php', 'ui/ux design', 'framework', 'codeigniter', 'data processing']"
"['specification', 'component', 'user interface', 'uiux', 'support', 'documentation', 'wordpress', 'adobe illustrator']"
"['artificial intelligence', 'data management', 'teknologi', 'mining engineering', 'business administration', 'web app', 'user interface', 'testing']"
"['graphql', 'front end', 'flutter', 'redis', 'dart', 'docker', 'javascript', 'aws', 'react native', 'vue', 'css', 'queue', 'jest', 'customer service', 'postgresql', 'mongodb', 'server', 'framework', 'clean architecture', 'redux', 'hapi', 'rest api', 'nestjs', 'program', 'excel', 'typescript', 'rabbitmq', 'github', 'mysql', 'nodejs', 'html', 'expressjs', 'react', 'sequelize', 'unit testing']"
"['front end', 'bootstrap', 'javascript', 'teamwork', 'css', 'engineering', 'node js', 'webpack', 'web development', 'code review', 'wordpress', 'laravel', 'git', 'rest api', 'program', 'html', 'frontend', 'machine learning', 'php', 'react', 'code quality']"
"['devops', 'deployment', 'engineering', 'helm', 'kubernetes', 'docker', 'web development', 'computer network', 'google', 'program', 'cloud computing', 'javascript', 'communication', 'google cloud platform', 'software engineering', 'infrastructure', 'cyber security', 'data science']"
"['sketch', 'microsoft office', 'multitasking', 'communication']"
"['teknologi', 'web development', 'html', 'user interface', 'framer', 'testing', 'cs', 'webflow']"
"['adobe photoshop', 'engineering', 'commerce', 'teknologi', 'uiux', 'user interface', 'medium', 'framer', 'testing']"
"['engineering', 'task management', 'database', 'user flow', 'google', 'flutter', 'user interface', 'oracle', 'programming language', 'wireframing', 'testing', 'business process', 'communication']"
"['r', 'communication', 'unity']"
"['database', 'marketing', 'support', 'engineering']"
"['sql', 'data warehouse', 'python', 'cloud computing', 'medium', 'big data', 'spark', 'google', 'artificial neural network', 'automation', 'tableau', 'excel', 'program', 'data analysis', 'deep learning', 'data science', 'machine learning', 'r', 'tensorflow', 'data visualization', 'visual studio code']"
"['copywriting', 'content strategy', 'teknologi', 'content creation', 'program', 'professional', 'support', 'marketing', 'material', 'excellent communication', 'critical thinking']"
"['shopify', 'web design', 'user flow', 'professional', 'marketing', 'framer', 'testing', 'wireframing', 'communication']"
"['multimedia', 'copywriting', 'analytics', 'google analytics', 'content creation', 'marketing', 'medium', 'material']"
"['computer engineering', 'training']"
"['economics', 'finance', 'banking', 'flutter', 'dart', 'javascript', 'css', 'engineering', 'strong knowledge', 'google', 'node js', 'web development', 'framework', 'cs', 'android', 'prisma', 'training', 'html', 'frontend', 'react']"
"['database', 'oracle', 'program', 'excel', 'support', 'training', 'visual basic', 'critical thinking']"
"['finance', 'user flow', 'professional', 'support', 'documentation', 'wireframing', 'testing', 'computer science', 'communication']"
"['random forest', 'engineering', 'analytics', 'python', 'artificial intelligence', 'algorithm', 'schedule', 'html', 'languages', 'program', 'professional', 'machine learning', 'data analysis', 'javascript', 'search engine', 'cs', 'data science']"
"['specification', 'engineering', 'flowchart', 'component', 'html', 'program', 'public speaking', 'php', 'javascript', 'medium', 'support', 'operating system', 'material', 'css']"
"['teknologi', 'html', 'professional', 'collaboration', 'testing', 'computer science', 'communication']"
"['bootstrap', 'collaboration', 'wireframing', 'software engineering', 'codeigniter', 'css', 'multimedia', 'adaptability', 'effective communication', 'segment', 'user interface', 'framework', 'program', 'augmented reality', 'adobe illustrator', 'training', 'communication', 'html', 'languages', 'programming language', 'scalability', 'unity']"
"['database', 'library', 'javascript', 'communication']"
"['economics', 'finance', 'program', 'collaboration', 'training', 'public speaking']"
"['engineering', 'sketch', 'access network', 'program', 'uiux', 'trello', 'cloud computing', 'interaction', 'testing', 'material', 'figma', 'cyber security']"
"['play', 'graphic design', 'schedule', 'program', 'documentation', 'medium', 'ui/ux design', 'testing', 'material', 'data visualization']"
"['copywriting', 'finance', 'engineering', 'adaptability', 'program', 'public speaking', 'marketing', 'training', 'ui/ux design', 'teamwork', 'critical thinking']"
"['adobe photoshop', 'r', 'adobe illustrator', 'medium', 'testing', 'communication']"
"['release', 'economics', 'graphic design', 'analytics', 'marketing', 'training']"
"['engineering', 'user flow', 'user interface', 'uiux', 'software development', 'professional', 'program', 'monitoring', 'ui/ux design', 'testing', 'data system']"
"['python', 'workload', 'docker', 'shell', 'cloud computing', 'monitoring', 'javascript', 'medium', 'aws', 'operating system', 'infrastructure', 'kubernetes', 'engineering', 'google cloud platform', 'google', 'data model', 'web development', 'gcp', 'database', 'bash', 'rest apis', 'github', 'devops', 'deployment', 'nodejs', 'frontend', 'testing', 'serverless']"
"['play', 'cloud computing', 'support', 'javascript', 'monitoring', 'infrastructure', 'multimedia', 'commerce', 'google', 'web development', 'express js', 'framework', 'laravel', 'next js', 'database', 'flask', 'program', 'publishing', 'mysql', 'deployment', 'nodejs', 'frontend', 'programming language', 'machine learning', 'php', 'react']"
"['python', 'schedule', 'professional', 'cloud computing', 'support', 'public speaking', 'engineering', 'google', 'gcp', 'critical thinking', 'git', 'rest api', 'program', 'software development', 'training', 'algorithms', 'communication', 'mysql', 'nodejs', 'google cloud platform', 'project management']"
"['finance', 'web design', 'schedule', 'professional', 'monitoring', 'medium', 'wireframing', 'engineering', 'arduino', 'findability', 'trello', 'marketing', 'wordpress', 'responsive design', 'adobe illustrator', 'training', 'communication', 'html', 'testing']"
"['commerce', 'user flow', 'diagram', 'user interface', 'program', 'professional', 'quality assurance', 'trello', 'frontend', 'r', 'medium', 'ui/ux design', 'testing', 'computer science', 'data visualization', 'wireframing']"
"['mysql', 'finance', 'engineering', 'database', 'bootstrap', 'html', 'workflow', 'support', 'documentation', 'javascript', 'computer science', 'laravel', 'css']"
"['copywriting', 'publishing', 'support', 'marketing', 'medium', 'twitter', 'communication skills', 'communication']"
"['economics', 'copywriting', 'analytics', 'google', 'html', 'communication skill', 'seo', 'marketing', 'training', 'medium', 'monitoring', 'cs', 'interpersonal skills', 'accounting', 'communication']"
"['copywriting', 'program', 'public speaking', 'seo', 'material', 'teamwork', 'communication']"
"['ui/ux design', 'user flow', 'sketch', 'collaboration', 'wireframing', 'testing', 'framework', 'ecommerce', 'accounting', 'communication']"
"['commerce', 'user flow', 'sketch', 'jira', 'framer', 'program', 'collaboration', 'interaction', 'wireframing', 'framework', 'confluence', 'communication']"
"['engineering', 'database', 'bootstrap', 'program', 'postgresql', 'professional', 'php', 'react', 'ui/ux design', 'framework', 'laravel', 'figma']"
"['sql', 'graphic design', 'teknologi', 'data validation', 'excel', 'machine learning', 'material', 'monitoring', 'interaction', 'training', 'support', 'technical support', 'computer science', 'twitter', 'network performance', 'wireless', 'router', 'communication']"
"['devops', 'linux', 'java', 'python', 'git', 'web development', 'docker', 'excel', 'ai', 'professional', 'server', 'cloud computing', 'technical support', 'software engineering', 'github', 'visual studio code', 'cyber security']"
