skills,points_job_1,points_job_2,points_job_3,points_job_4,points_job_5,points_job_6,points_job_7,points_job_8,points_job_9,points_job_10,points_job_11,points_job_12,points_job_13,points_job_14,points_job_15,points_job_16,points_job_17,points_job_18,points_job_19,points_job_20,points_job_21,points_job_22,points_job_23,points_job_24,points_job_25,points_job_26,points_job_27,points_job_28,points_job_29,points_job_30,points_job_31,points_job_32,points_job_33,points_job_34,points_job_35,points_job_36,points_job_37,points_job_38,points_job_39,points_job_40,points_job_41,points_job_42,points_job_43,points_job_44,points_job_45,points_job_46,points_job_47,points_job_48,points_job_49,points_job_50,points_job_51,points_job_52,points_job_53,points_job_54,points_job_55,points_job_56,points_job_57,points_job_58,points_job_59,points_job_60,points_job_61,points_job_62,points_job_63,points_job_64,points_job_65,points_job_66,points_job_67,points_job_68,points_job_69,points_job_70,points_job_71,points_job_72,points_job_73,points_job_74,points_job_75,points_job_76,points_job_77,points_job_78,points_job_79,points_job_80,points_job_81,points_job_82,points_job_83,points_job_84,points_job_85,points_job_86,points_job_87,points_job_88,points_job_89,points_job_90,points_job_91,points_job_92,points_job_93,points_job_94,points_job_95,points_job_96,points_job_97,points_job_98,points_job_99,points_job_100,points_job_101,points_job_102,points_job_103,points_job_104,points_job_105,points_job_106,points_job_107,points_job_108,points_job_109,points_job_110,points_job_111,points_job_112,points_job_113,points_job_114,points_job_115,points_job_116,points_job_117,points_job_118,points_job_119,points_job_120,points_job_121,points_job_122
"['engineering', 'analytics', 'arduino', 'schedule', 'microcontroller', 'diagram', 'teknologi', 'web development', 'program', 'professional', 'programming language', 'airflow', 'project management', 'teamwork', 'communication']",0.05555555555555555,0.0,0.2,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0625,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.125,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.05555555555555555,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.08695652173913043,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
"['testing', 'critical thinking', 'collaboration', 'medium', 'roadmap', 'material', 'figma', 'communication']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.13333333333333333,0.125,0.0,0.0,0.09090909090909091,0.0,0.0,0.125,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.16666666666666666,0.0625,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.125,0.0,0.0,0.0,0.1111111111111111,0.1,0.1111111111111111,0.125,0.0,0.0,0.125,0.0
"['interpersonal', 'finance', 'adaptability', 'commerce', 'teamwork', 'schedule', 'program', 'excel', 'cloud computing', 'data analysis', 'monitoring', 'microsoft office', 'google cloud platform', 'critical thinking', 'infrastructure', 'data visualization', 'accounting', 'communication']",0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0
"['front end', 'flowchart', 'engineering', 'flutter', 'user interface', 'frontend', 'documentation', 'material', 'firebase', 'figma']",0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
"['artificial intelligence', 'python', 'algorithm', 'support', 'teamwork', 'adaptability', 'google', 'data structure', 'artificial neural network', 'java', 'natural language processing', 'excel', 'program', 'training', 'github', 'communication', 'data science', 'machine learning', 'r', 'data visualization']",0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.15,0.0,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.15,0.1,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.05,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.15,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.043478260869565216,0.05,0.0,0.05,0.0,0.05,0.05,0.0,0.05
"['analisis', 'engineering', 'algorithm', 'html', 'programming language', 'php', 'r', 'marketing', 'framework', 'teamwork', 'swift']",0.05555555555555555,0.058823529411764705,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.06666666666666667,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.08333333333333333,0.07692307692307693,0.0,0.0,0.0,0.09090909090909091,0.125,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.06666666666666667,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.16666666666666666,0.125,0.0,0.0,0.0,0.0,0.15384615384615385,0.11764705882352941,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.21428571428571427,0.2727272727272727,0.09090909090909091,0.0,0.0,0.07692307692307693,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.23076923076923078,0.0,0.23076923076923078,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.15384615384615385,0.09090909090909091,0.2,0.0,0.14285714285714285,0.14285714285714285,0.0,0.08333333333333333,0.0,0.0,0.0,0.05263157894736842,0.13043478260869565,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
"['data structure', 'analytics', 'python', 'diligent', 'database', 'google', 'data classification', 'data analysis', 'deep learning', 'big data', 'computer science', 'data science']",0.0,0.058823529411764705,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.15384615384615385,0.08333333333333333,0.13333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.14285714285714285,0.08333333333333333,0.07692307692307693,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0625,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.06666666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,0.08333333333333333,0.0,0.16666666666666666,0.07692307692307693,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.07142857142857142,0.16666666666666666,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.16666666666666666,0.07692307692307693,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.13333333333333333,0.16666666666666666,0.14285714285714285,0.07142857142857142,0.08333333333333333,0.0,0.0,0.0,0.0,0.05263157894736842,0.17391304347826086,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333
"['java', 'data management', 'schedule', 'customer service', 'program', 'collaboration', 'communication', 'data processing', 'critical thinking']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.06666666666666667,0.1111111111111111,0.0,0.0,0.09090909090909091,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0625,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0625,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.1111111111111111,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
"['engineering', 'electrical engineering', 'think critically', 'collaboration', 'communication']",0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.2,0.0,0.0,0.09090909090909091,0.0,0.0,0.2,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.16666666666666666,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.043478260869565216,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.16666666666666666,0.0,0.0
"['python', 'teknologi', 'computer network', 'gcp', 'machine learning', 'data analysis', 'business understanding', 'professional', 'training', 'medium', 'support', 'material', 'data processing']",0.0,0.058823529411764705,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0625,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.14285714285714285,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.05263157894736842,0.043478260869565216,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693
"['sql', 'python', 'support', 'javascript', 'matplotlib', 'airflow', 'css', 'engineering', 'server', 'computer science', 'material', 'java', 'git', 'tableau', 'github', 'data science', 'mysql', 'analytics', 'html', 'oracle', 'machine learning', 'golang', 'tensorflow', 'visual basic']",0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.125,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.125,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.125,0.041666666666666664,0.125,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.125,0.08333333333333333,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.0,0.125,0.041666666666666664,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.20833333333333334,0.041666666666666664,0.20833333333333334,0.0,0.125,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.0,0.125,0.2916666666666667,0.0,0.125,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333
"['frontend', 'ui ux design', 'javascript', 'postgresql']",0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.06666666666666667,0.0,0.0,0.14285714285714285,0.0,0.0,0.08333333333333333,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.1111111111111111,0.0,0.14285714285714285,0.16666666666666666,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.07692307692307693,0.0,0.06666666666666667,0.0,0.07142857142857142,0.07142857142857142,0.0,0.08333333333333333,0.09090909090909091,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
"['front end', 'python', 'algorithm', 'bootstrap', 'javascript', 'postman', 'react native', 'css', 'google', 'postgresql', 'mongodb', 'material', 'laravel', 'redux', 'computer engineering', 'program', 'ngrok', 'typescript', 'github', 'mysql', 'mapbox', 'html', 'expressjs', 'jquery', 'php', 'react', 'sequelize']",0.1111111111111111,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.0,0.0,0.07407407407407407,0.0,0.0,0.1111111111111111,0.18518518518518517,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.0,0.25925925925925924,0.07407407407407407,0.25925925925925924,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.1111111111111111,0.0,0.1111111111111111,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.0,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407
"['interaction', 'wireframing']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"['front end', 'productive', 'software development', 'javascript', 'project management']",0.05555555555555555,0.058823529411764705,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.06666666666666667,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.0625,0.0,0.0,0.0,0.2222222222222222,0.07692307692307693,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.1111111111111111,0.0,0.14285714285714285,0.16666666666666666,0.0,0.15384615384615385,0.14285714285714285,0.15384615384615385,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.07692307692307693,0.0,0.06666666666666667,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2
"['adobe photoshop', 'mysql', 'java', 'nodejs', 'sqlite', 'database', 'visual studio code', 'google', 'git', 'excel', 'trello', 'javascript', 'microsoft office', 'postman', 'interpersonal skills', 'communication']",0.1111111111111111,0.11764705882352941,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.125,0.0,0.0,0.0625,0.0625,0.125,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0,0.1875,0.125,0.0625,0.0,0.0,0.0,0.0625,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.125,0.1875,0.0,0.25,0.125,0.25,0.1875,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.125,0.0,0.125,0.0625,0.1875,0.0625,0.0,0.125,0.125,0.0,0.0,0.10526315789473684,0.08695652173913043,0.125,0.0625,0.125,0.0,0.125,0.0625,0.0,0.0625
"['copywriting', 'sql', 'network architecture', 'python', 'schedule', 'javascript', 'infrastructure', 'teamwork', 'css', 'data modeling', 'database mysql', 'marketing', 'microsoft office', 'database design', 'automation', 'database', 'program', 'query language', 'business process', 'communication', 'mysql', 'html', 'programming language', 'php', 'testing', 'network security']",0.07692307692307693,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.11538461538461539,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.0,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.0,0.0,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.0,0.11538461538461539,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.19230769230769232,0.038461538461538464,0.19230769230769232,0.11538461538461539,0.0,0.11538461538461539,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693
"['nlp', 'python', 'bpmn', 'ai', 'professional', 'collaboration', 'use case', 'sentiment analysis', 'arduino', 'google', 'node js', 'computer science', 'automation', 'database', 'telegram', 'program', 'deep learning', 'training', 'twitter', 'mysql', 'deployment', 'diagram', 'machine learning', 'library', 'search engine', 'tensorflow']",0.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.0,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.15384615384615385,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,0.19230769230769232,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464
